Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2012-02-23,44.843,45.067,44.651,44.843,17278128,0.0,0
2012-02-24,45.099,45.547,45.003,45.067,15512881,0.0,0
2012-02-27,45.099,45.547,44.236,44.492,22372378,0.0,0
2012-02-28,44.012,44.396,43.596,44.236,40711097,0.0,0
2012-02-29,44.332,45.227,44.332,44.779,23134212,0.0,0
2012-03-01,44.204,44.587,44.14,44.268,33927623,0.0,0
2012-03-02,44.779,45.035,44.651,45.035,15100524,0.0,0
2012-03-05,44.524,44.779,44.172,44.396,13046635,0.0,0
2012-03-06,43.98,44.332,43.82,44.012,23936165,0.0,0
2012-03-07,43.052,43.5,43.052,43.34,25050459,0.0,0
2012-03-08,43.308,43.404,43.052,43.276,20096020,0.0,0
2012-03-09,43.468,44.044,43.404,43.724,14622795,0.0,0
2012-03-12,43.308,43.596,43.052,43.468,17138065,0.0,0
2012-03-13,43.596,44.108,43.404,44.012,27815135,0.0,0
2012-03-14,45.205,45.823,44.978,45.043,41450101,1.08649,0
2012-03-15,45.465,45.79,45.433,45.66,25627867,0.0,0
2012-03-16,45.498,45.758,45.433,45.53,9391248,0.0,0
2012-03-20,46.148,46.148,45.368,45.498,26670354,0.0,0
2012-03-21,45.563,45.693,45.173,45.53,10470595,0.0,0
2012-03-22,45.498,45.53,45.108,45.498,8165872,0.0,0
2012-03-23,44.978,45.14,44.718,44.913,11957167,0.0,0
2012-03-26,44.913,45.043,44.588,44.783,7199183,0.0,0
2012-03-27,45.433,45.985,45.335,45.498,19972689,0.0,0
2012-03-28,45.498,45.725,45.303,45.238,12157989,0.0,0
2012-03-29,45.043,45.14,44.848,45.043,14091018,0.0,0
2012-03-30,44.263,44.685,44.263,44.425,16808315,0.0,0
2012-04-02,44.718,44.913,44.393,44.653,14019208,0.0,0
2012-04-03,44.88,45.335,44.685,45.205,15192299,0.0,0
2012-04-05,44.848,44.913,44.49,44.718,11000498,0.0,0
2012-04-10,44.068,44.23,43.873,43.905,12060211,0.0,0
2012-04-11,42.931,43.418,42.866,43.126,18571399,0.0,0
2012-04-12,43.158,43.645,43.061,43.223,15382913,0.0,0
2012-04-13,44.133,44.198,43.905,44.133,14168486,0.0,0
2012-04-16,43.223,43.645,43.158,43.515,12116558,0.0,0
2012-04-17,43.288,43.678,43.093,43.678,14704542,0.0,0
2012-04-18,44.328,44.49,44.263,44.425,14254784,0.0,0
2012-04-19,44.49,45.043,44.49,44.978,11354193,0.0,0
2012-04-20,44.718,45.238,44.718,45.108,9597453,0.0,0
2012-04-23,45.14,45.205,44.263,44.36,9444309,0.0,0
2012-04-24,44.393,44.75,44.198,44.588,8031205,0.0,0
2012-04-25,45.075,45.108,44.848,44.913,9918370,0.0,0
2012-04-26,45.075,45.498,45.075,45.4,15254142,0.0,0
2012-04-27,45.498,45.498,44.815,45.14,16484269,0.0,0
2012-04-30,45.66,46.018,45.66,45.953,20075076,0.0,0
2012-05-02,46.148,46.538,46.083,46.343,19930331,0.0,0
2012-05-03,46.115,46.57,46.018,46.57,14448793,0.0,0
2012-05-04,45.953,46.375,45.855,45.985,9879508,0.0,0
2012-05-07,44.848,44.913,44.523,44.685,16558706,0.0,0
2012-05-08,45.238,45.433,44.685,44.88,13994847,0.0,0
2012-05-09,44.913,45.27,44.848,45.173,14941903,0.0,0
2012-05-10,45.043,45.043,44.263,44.913,14140934,0.0,0
2012-05-11,44.913,44.913,44.165,44.458,20418694,0.0,0
2012-05-14,44.588,44.685,43.938,44.003,15497604,0.0,0
2012-05-15,44.035,44.815,44.035,44.718,13774799,0.0,0
2012-05-16,44.257,44.29,43.469,43.633,25381600,0.698355,0
2012-05-17,43.568,44.027,43.042,43.207,21789800,0.0,0
2012-05-18,41.368,42.025,41.105,41.861,37233675,0.0,0
2012-05-21,41.499,41.565,41.073,41.434,17278583,0.0,0
2012-05-22,41.631,41.992,41.499,41.696,16571190,0.0,0
2012-05-23,41.434,41.598,41.007,41.204,22617207,0.0,0
2012-05-24,40.876,41.237,40.744,40.81,13365918,0.0,0
2012-05-25,41.302,41.434,41.04,41.171,12062912,0.0,0
2012-05-28,41.335,41.499,41.105,41.237,10270540,0.0,0
2012-05-29,40.876,41.401,40.777,41.368,12317431,0.0,0
2012-05-30,40.941,40.941,40.12,40.219,28183375,0.0,0
2012-05-31,39.923,40.35,39.562,40.219,17172125,0.0,0
2012-06-01,39.726,40.219,39.726,39.956,26204161,0.0,0
2012-06-04,39.398,39.661,39.267,39.497,20231955,0.0,0
2012-06-05,39.858,39.989,39.398,39.628,8218673,0.0,0
2012-06-06,40.055,40.711,40.055,40.646,11996067,0.0,0
2012-06-07,41.762,41.992,41.401,41.499,20153186,0.0,0
2012-06-08,41.992,41.992,41.27,41.368,16305800,0.0,0
2012-06-11,42.681,42.714,42.386,42.583,15718697,0.0,0
2012-06-12,41.828,42.386,41.828,42.254,7418291,0.0,0
2012-06-13,42.681,43.01,42.451,42.944,18141614,0.0,0
2012-06-14,42.813,43.075,42.78,42.845,13937301,0.0,0
2012-06-15,43.042,43.929,43.042,43.863,21033570,0.0,0
2012-06-18,44.389,44.684,44.06,44.29,18472847,0.0,0
2012-06-19,43.798,44.093,43.601,43.929,18053654,0.0,0
2012-06-20,44.848,45.144,44.618,44.947,29868820,0.0,0
2012-06-21,45.242,45.242,44.618,44.815,20756951,0.0,0
2012-06-22,44.192,44.487,44.126,44.29,12998054,0.0,0
2012-06-25,44.586,44.717,44.356,44.52,19175943,0.0,0
2012-06-26,44.224,44.848,44.192,44.783,14740719,0.0,0
2012-06-27,44.421,45.111,44.421,44.914,12794227,0.0,0
2012-06-28,45.341,45.439,44.684,44.75,20350490,0.0,0
2012-06-29,44.257,45.57,44.126,45.012,30881138,0.0,0
2012-07-03,45.57,45.636,45.308,45.636,14337261,0.0,0
2012-07-04,45.505,45.57,44.783,45.045,8574986,0.0,0
2012-07-05,44.98,45.406,44.815,45.275,9944714,0.0,0
2012-07-06,44.914,45.144,44.75,44.947,11286616,0.0,0
2012-07-09,44.783,44.98,44.421,44.454,7175613,0.0,0
2012-07-10,44.914,44.914,44.454,44.487,7151796,0.0,0
2012-07-11,44.487,44.815,44.356,44.717,6485365,0.0,0
2012-07-12,44.98,44.98,43.929,44.06,11839167,0.0,0
2012-07-13,43.568,43.798,43.371,43.699,13622212,0.0,0
2012-07-16,44.257,44.29,43.896,44.06,9435782,0.0,0
2012-07-17,44.093,44.914,44.093,44.618,11613884,0.0,0
2012-07-18,43.962,43.995,43.436,43.699,16085141,0.0,0
2012-07-19,43.798,44.454,43.699,43.929,20663082,0.0,0
2012-07-20,43.995,44.126,43.601,43.929,9954128,0.0,0
2012-07-23,42.287,42.386,41.302,41.434,38670270,0.0,0
2012-07-24,42.025,42.025,40.646,40.744,21382216,0.0,0
2012-07-25,40.285,41.138,40.12,40.876,21991520,0.0,0
2012-07-26,40.974,41.105,40.58,41.04,14103607,0.0,0
2012-07-27,41.959,42.156,41.86,42.123,22968902,0.0,0
2012-07-30,42.616,42.911,42.451,42.845,21360037,0.0,0
2012-07-31,43.207,43.469,42.944,43.108,17412610,0.0,0
2012-08-01,42.583,43.338,42.451,43.141,18085025,0.0,0
2012-08-02,42.681,43.207,42.681,43.108,7619093,0.0,0
2012-08-03,42.78,43.174,42.451,43.075,7997070,0.0,0
2012-08-06,44.52,44.618,43.962,44.027,20259932,0.0,0
2012-08-07,44.454,44.454,43.995,44.224,15576274,0.0,0
2012-08-08,44.52,44.52,43.995,44.323,11632265,0.0,0
2012-08-09,44.783,44.98,44.651,44.914,17012223,0.0,0
2012-08-10,44.651,45.045,44.651,44.914,12120340,0.0,0
2012-08-13,45.045,45.177,44.914,45.078,8296836,0.0,0
2012-08-14,45.308,45.636,45.275,45.636,17475190,0.0,0
2012-08-15,45.17,45.402,44.971,45.204,9311686,0.697743,0
2012-08-16,45.535,45.535,45.071,45.204,6710982,0.0,0
2012-08-17,45.767,45.867,45.635,45.834,14192521,0.0,0
2012-08-20,45.834,45.9,45.27,45.834,7830129,0.0,0
2012-08-21,45.701,45.9,45.27,45.867,6454608,0.0,0
2012-08-22,45.834,45.834,45.336,45.601,7778760,0.0,0
2012-08-23,45.767,46.066,45.701,45.999,10797883,0.0,0
2012-08-24,45.237,45.403,45.005,45.303,9818593,0.0,0
2012-08-27,45.336,45.336,44.806,45.137,6202852,0.0,0
2012-08-28,45.137,45.436,45.071,45.369,5650404,0.0,0
2012-08-29,45.369,45.436,45.038,45.237,5001797,0.0,0
2012-08-30,45.071,45.071,44.607,44.872,6871100,0.0,0
2012-08-31,44.839,44.839,44.441,44.507,6461695,0.0,0
2012-09-03,44.772,44.938,44.275,44.806,7094078,0.0,0
2012-09-04,44.839,44.971,44.673,44.706,8806488,0.0,0
2012-09-05,44.308,44.441,43.678,43.91,17977475,0.0,0
2012-09-06,44.043,44.706,44.043,44.607,12916266,0.0,0
2012-09-07,45.436,46.066,45.369,45.701,39254932,0.0,0
2012-09-10,46.099,46.265,45.966,46.066,17430902,0.0,0
2012-09-11,46.099,46.431,45.933,46.298,17807282,0.0,0
2012-09-12,46.497,46.762,46.431,46.696,19808643,0.0,0
2012-09-13,46.994,47.061,46.795,46.862,16762577,0.0,0
2012-09-14,47.658,48.255,47.625,48.222,37124279,0.0,0
2012-09-17,48.487,48.752,48.321,48.719,21434099,0.0,0
2012-09-18,48.719,48.752,48.155,48.354,19531966,0.0,0
2012-09-19,48.155,49.084,48.155,48.984,22388914,0.0,0
2012-09-20,49.084,49.084,48.586,48.752,15744120,0.0,0
2012-09-21,48.818,49.183,48.818,49.15,16376955,0.0,0
2012-09-24,48.752,48.852,48.487,48.719,8644945,0.0,0
2012-09-25,48.951,49.051,48.719,48.918,8659527,0.0,0
2012-09-26,48.42,48.619,48.122,48.222,11945347,0.0,0
2012-09-27,47.956,48.719,47.824,48.387,18656839,0.0,0
2012-09-28,48.354,48.487,48.255,48.387,5849362,0.0,0
2012-10-03,48.255,48.586,47.956,48.122,11284873,0.0,0
2012-10-04,48.653,49.216,48.553,48.984,19661601,0.0,0
2012-10-05,49.415,49.415,49.051,49.316,10278546,0.0,0
2012-10-08,49.648,49.648,49.051,49.117,8943415,0.0,0
2012-10-09,49.117,49.548,49.084,49.15,6768811,0.0,0
2012-10-10,48.454,48.918,48.42,48.818,9474925,0.0,0
2012-10-11,48.321,48.852,48.321,48.719,9749446,0.0,0
2012-10-12,49.051,49.316,48.918,49.216,8089518,0.0,0
2012-10-15,49.25,49.382,49.017,49.283,5490836,0.0,0
2012-10-16,49.548,49.88,49.548,49.88,15373738,0.0,0
2012-10-17,50.51,50.908,50.477,50.775,23059388,0.0,0
2012-10-18,50.875,50.908,50.643,50.709,11111154,0.0,0
2012-10-19,50.775,51.007,50.676,50.775,9355040,0.0,0
2012-10-22,50.41,50.842,50.344,50.742,9291476,0.0,0
2012-10-24,50.54,50.841,50.54,50.774,13373236,0.6975,0
2012-10-25,50.54,51.309,50.54,51.276,11449535,0.0,0
2012-10-26,51.343,51.343,50.54,50.807,15359527,0.0,0
2012-10-29,50.74,51.242,50.74,51.008,9313647,0.0,0
2012-10-30,50.874,51.209,50.439,50.673,10256317,0.0,0
2012-10-31,51.075,51.175,50.874,51.142,11684789,0.0,0
2012-11-01,51.175,51.477,51.008,51.276,10661391,0.0,0
2012-11-02,52.046,52.213,51.912,52.18,21245336,0.0,0
2012-11-05,51.811,52.18,51.744,52.046,13221591,0.0,0
2012-11-06,50.874,51.443,50.874,51.343,19115428,0.0,0
2012-11-07,51.544,51.544,50.908,51.544,18248968,0.0,0
2012-11-08,50.606,50.807,50.104,50.138,19253808,0.0,0
2012-11-09,49.971,50.138,49.602,49.803,14037423,0.0,0
2012-11-12,49.569,49.703,49.335,49.703,9532458,0.0,0
2012-11-13,49.335,49.502,49.234,49.301,6612065,0.0,0
2012-11-14,49.87,49.971,49.669,49.87,11985992,0.0,0
2012-11-15,49.402,49.971,49.402,49.502,9453269,0.0,0
2012-11-16,49.535,49.736,49.402,49.502,5472437,0.0,0
2012-11-19,49.669,50.205,49.468,49.971,12036293,0.0,0
2012-11-20,50.975,51.042,50.171,50.238,17809314,0.0,0
2012-11-21,50.774,50.941,50.305,50.874,11329074,0.0,0
2012-11-22,51.242,51.343,50.975,51.242,13044214,0.0,0
2012-11-23,51.209,51.744,51.209,51.678,12969465,0.0,0
2012-11-26,51.811,51.979,51.577,51.611,10517988,0.0,0
2012-11-27,51.744,51.811,51.242,51.678,11422642,0.0,0
2012-11-28,51.611,51.711,51.477,51.678,12991614,0.0,0
2012-11-29,51.945,52.146,51.711,51.979,13078052,0.0,0
2012-11-30,52.213,52.815,52.213,52.715,24368096,0.0,0
2012-12-03,52.916,53.251,52.347,52.38,17195592,0.0,0
2012-12-04,52.916,52.916,52.447,52.682,14654568,0.0,0
2012-12-05,53.016,53.552,52.949,53.552,43277295,0.0,0
2012-12-06,53.552,53.585,53.15,53.284,14824012,0.0,0
2012-12-07,53.552,53.753,52.949,53.05,31403065,0.0,0
2012-12-10,53.518,53.552,53.083,53.184,12802778,0.0,0
2012-12-11,53.217,53.451,53.083,53.351,7495947,0.0,0
2012-12-12,53.552,53.619,53.418,53.518,10634690,0.0,0
2012-12-13,53.552,53.753,53.485,53.719,14270921,0.0,0
2012-12-14,53.552,54.121,53.552,54.054,11952307,0.0,0
2012-12-17,54.02,54.02,53.485,53.652,8512290,0.0,0
2012-12-18,53.753,53.887,53.619,53.619,6203527,0.0,0
2012-12-19,53.987,54.154,53.853,53.887,10187335,0.0,0
2012-12-20,54.656,54.757,54.489,54.656,22902563,0.0,0
2012-12-21,54.489,54.489,53.552,54.255,10862498,0.0,0
2012-12-27,54.891,54.891,54.656,54.857,8364342,0.0,0
2012-12-28,54.623,54.857,54.623,54.824,9191375,0.0,0
2013-01-02,54.891,55.761,54.723,55.694,20964487,0.0,0
2013-01-03,55.694,55.828,55.593,55.761,17811044,0.0,0
2013-01-04,54.958,55.225,54.824,54.891,10102994,0.0,0
2013-01-07,55.426,55.761,55.393,55.593,14646281,0.0,0
2013-01-08,55.593,55.794,55.359,55.393,13067984,0.0,0
2013-01-09,55.091,55.393,54.958,55.326,8066140,0.0,0
2013-01-10,55.359,55.895,55.292,55.66,12768152,0.0,0
2013-01-11,56.296,56.397,56.029,56.129,17898689,0.0,0
2013-01-14,56.598,56.731,56.531,56.665,17052040,0.0,0
2013-01-15,56.263,56.765,56.096,56.129,10402830,0.0,0
2013-01-16,56.798,56.798,56.196,56.33,15573279,0.0,0
2013-01-17,56.899,56.966,56.497,56.865,19415326,0.0,0
2013-01-18,57.066,57.334,56.899,57.1,16174493,0.0,0
2013-01-21,56.899,57.234,56.899,57.1,12130422,0.0,0
2013-01-22,57.401,57.401,56.966,57.033,9731194,0.0,0
2013-01-23,56.966,57.133,56.731,56.865,9876563,0.0,0
2013-01-24,56.932,57.234,56.932,57.066,9637286,0.0,0
2013-01-25,57.434,58.003,57.401,57.903,30804023,0.0,0
2013-01-28,58.238,58.673,58.238,58.438,21106132,0.0,0
2013-01-29,58.572,58.572,58.271,58.405,12832650,0.0,0
2013-01-30,58.706,59.141,58.673,58.94,26107365,0.0,0
2013-01-31,59.141,59.175,58.907,59.108,16420425,0.0,0
2013-02-01,59.108,59.108,58.74,58.907,12599554,0.0,0
2013-02-04,58.974,59.208,58.572,58.807,12209169,0.0,0
2013-02-05,57.903,57.936,57.033,57.2,23820787,0.0,0
2013-02-06,57.568,58.104,57.501,57.836,8176724,0.0,0
2013-02-07,57.769,57.903,57.602,57.669,8548707,0.0,0
2013-02-08,57.234,58.238,57.234,57.802,10286073,0.0,0
2013-02-14,58.907,59.041,58.438,58.673,18245089,0.0,0
2013-02-15,58.338,58.673,58.271,58.606,6573418,0.0,0
2013-02-18,58.606,58.639,58.305,58.371,5640443,0.0,0
2013-02-19,58.003,58.405,57.769,57.869,8043392,0.0,0
2013-02-20,57.97,58.104,57.635,57.903,12889136,0.0,0
2013-02-21,57.501,57.635,56.899,56.966,16653098,0.0,0
2013-02-22,56.899,56.966,56.397,56.865,13140409,0.0,0
2013-02-25,56.932,57.401,56.899,57.1,10976357,0.0,0
2013-02-26,56.464,56.966,56.296,56.33,8577260,0.0,0
2013-02-27,56.029,56.296,55.895,56.229,14040958,0.0,0
2013-02-28,57.234,57.501,57.133,57.468,16349854,0.0,0
2013-03-01,57.434,57.568,57.033,57.1,25690630,0.0,0
2013-03-04,56.798,56.899,56.263,56.397,15879230,0.0,0
2013-03-05,55.694,56.296,55.694,56.096,19276920,0.0,0
2013-03-06,56.162,56.33,55.895,56.263,13400150,0.0,0
2013-03-07,55.895,55.995,55.761,55.861,14427816,0.0,0
2013-03-08,55.895,57.501,55.895,56.865,20479348,0.0,0
2013-03-11,56.832,57.367,56.832,57.066,6886134,0.0,0
2013-03-12,56.966,57.3,56.698,56.731,9166111,0.0,0
2013-03-13,56.631,56.798,56.196,56.229,12843374,0.0,0
2013-03-14,56.229,56.832,55.895,56.731,10350030,0.0,0
2013-03-15,57.702,58.003,57.501,57.635,29874612,0.0,0
2013-03-18,55.995,56.363,55.962,56.33,33055264,0.0,0
2013-03-19,56.497,56.865,56.296,56.531,17368416,0.0,0
2013-03-20,56.359,57.243,56.188,57.209,15756729,1.39729,0
2013-03-21,56.869,57.448,56.767,57.243,13386794,0.0,0
2013-03-22,56.495,56.631,56.257,56.563,15081061,0.0,0
2013-03-25,56.801,56.971,56.529,56.733,7258860,0.0,0
2013-03-26,55.814,56.461,55.814,56.427,15874940,0.0,0
2013-03-27,56.154,56.631,56.052,56.393,10260031,0.0,0
2013-03-28,55.814,56.12,55.542,55.814,14224288,0.0,0
2013-04-02,55.916,56.631,55.916,56.495,10332416,0.0,0
2013-04-03,56.325,56.767,56.325,56.461,5417698,0.0,0
2013-04-05,55.814,56.188,55.27,55.372,17638093,0.0,0
2013-04-08,55.27,55.61,55.133,55.304,6237036,0.0,0
2013-04-09,55.236,55.474,54.963,55.065,11366532,0.0,0
2013-04-10,55.27,55.848,55.099,55.746,11700784,0.0,0
2013-04-11,56.052,56.154,55.814,55.882,8701873,0.0,0
2013-04-12,56.018,56.223,55.78,55.848,7408337,0.0,0
2013-04-15,55.848,55.848,55.133,55.167,9073153,0.0,0
2013-04-16,54.759,55.099,54.589,54.725,13839694,0.0,0
2013-04-17,54.861,55.236,54.181,54.419,14104646,0.0,0
2013-04-18,53.636,54.249,53.636,54.215,11016272,0.0,0
2013-04-19,53.772,55.236,53.704,55.202,15211906,0.0,0
2013-04-22,54.793,55.44,54.793,55.133,7269966,0.0,0
2013-04-23,55.304,55.304,54.487,54.487,5573848,0.0,0
2013-04-24,55.304,55.882,55.202,55.78,12850917,0.0,0
2013-04-25,56.086,56.699,56.086,56.359,14591639,0.0,0
2013-04-26,56.563,57.039,56.427,56.767,14342098,0.0,0
2013-04-29,57.175,57.448,57.039,57.209,11315511,0.0,0
2013-04-30,57.516,57.856,57.482,57.516,12370070,0.0,0
2013-05-02,57.924,57.958,57.72,57.958,15874881,0.0,0
2013-05-03,58.196,58.401,57.924,58.026,9757048,0.0,0
2013-05-06,58.571,58.673,58.469,58.571,10934483,0.0,0
2013-05-07,58.401,58.741,58.401,58.673,8776298,0.0,0
2013-05-08,59.966,60.034,59.49,59.694,23425424,0.0,0
2013-05-09,60.136,60.17,59.762,59.864,26417621,0.0,0
2013-05-10,59.796,59.966,59.66,59.932,19165370,0.0,0
2013-05-13,60.204,60.204,59.524,59.592,18132172,0.0,0
2013-05-14,59.864,60.102,59.762,59.864,11263791,0.0,0
2013-05-15,60.238,60.238,59.592,59.864,12326803,0.0,0
2013-05-16,60.477,60.511,60.17,60.443,21334623,0.0,0
2013-05-20,60.851,61.532,60.681,61.43,26357349,0.0,0
2013-05-21,61.736,61.736,61.396,61.532,17790653,0.0,0
2013-05-22,61.789,61.789,60.931,61.378,10028061,0.775485,0
2013-05-23,60.76,60.897,59.249,59.798,25572861,0.0,0
2013-05-24,59.73,59.867,58.631,59.146,14050621,0.0,0
2013-05-27,58.769,59.592,58.734,59.455,5517022,0.0,0
2013-05-28,59.455,59.798,59.078,59.73,8131569,0.0,0
2013-05-29,59.386,59.833,58.837,58.872,14048237,0.0,0
2013-05-30,59.627,59.627,58.7,59.078,12080641,0.0,0
2013-05-31,59.695,59.867,58.975,59.112,9744520,0.0,0
2013-06-03,58.906,59.73,58.803,58.94,11294795,0.0,0
2013-06-04,58.975,59.421,58.769,59.386,12868988,0.0,0
2013-06-05,59.043,59.455,58.769,59.043,10719357,0.0,0
2013-06-06,58.631,58.803,58.151,58.666,16105050,0.0,0
2013-06-07,58.116,58.357,57.395,57.807,24034842,0.0,0
2013-06-10,58.048,58.322,57.567,58.013,14022266,0.0,0
2013-06-11,57.533,57.876,57.224,57.396,15116755,0.0,0
2013-06-13,57.464,57.464,56.64,57.018,27710983,0.0,0
2013-06-14,57.842,57.842,56.949,57.087,35283684,0.0,0
2013-06-17,57.087,57.636,56.915,57.567,12027891,0.0,0
2013-06-18,56.846,57.807,56.64,57.704,14792815,0.0,0
2013-06-19,57.739,58.013,57.258,57.498,16689646,0.0,0
2013-06-20,56.778,56.915,55.576,55.954,28533647,0.0,0
2013-06-21,54.649,55.473,54.649,55.37,27953150,0.0,0
2013-06-24,54.581,54.855,54.237,54.409,20777840,0.0,0
2013-06-25,54.375,54.821,53.448,54.718,20363667,0.0,0
2013-06-26,54.958,55.336,54.409,55.267,21278368,0.0,0
2013-06-27,55.336,56.297,55.027,55.267,16131244,0.0,0
2013-06-28,55.096,55.988,55.027,55.782,9907054,0.0,0
2013-07-02,55.748,56.4,55.679,55.954,13998162,0.0,0
2013-07-03,55.61,55.851,54.718,54.787,15128559,0.0,0
2013-07-04,55.679,55.885,55.37,55.645,7569106,0.0,0
2013-07-05,56.915,57.396,56.812,57.155,15296809,0.0,0
2013-07-08,56.709,57.155,55.885,56.881,12062514,0.0,0
2013-07-09,57.327,57.739,57.052,57.601,10905948,0.0,0
2013-07-10,57.704,57.842,56.881,57.498,10359343,0.0,0
2013-07-11,58.357,58.803,58.219,58.494,19190539,0.0,0
2013-07-12,58.391,58.391,57.945,58.151,8444118,0.0,0
2013-07-15,58.048,58.528,57.91,58.425,9055181,0.0,0
2013-07-16,58.597,58.666,58.116,58.391,8289784,0.0,0
2013-07-17,58.425,58.803,58.391,58.7,7604596,0.0,0
2013-07-18,59.009,59.043,58.803,58.837,8567044,0.0,0
2013-07-19,59.867,59.867,59.284,59.524,18925444,0.0,0
2013-07-22,59.867,59.867,59.524,59.833,10374768,0.0,0
2013-07-23,60.142,60.588,59.97,60.348,19631875,0.0,0
2013-07-24,60.073,60.588,59.97,60.485,10960910,0.0,0
2013-07-25,60.004,60.245,59.936,60.107,7736250,0.0,0
2013-07-26,59.97,60.622,59.97,60.485,6937681,0.0,0
2013-07-29,60.416,60.519,60.004,60.142,5619068,0.0,0
2013-07-30,59.661,60.142,59.661,59.97,11593401,0.0,0
2013-07-31,59.901,60.348,59.73,59.833,8558592,0.0,0
2013-08-01,60.519,60.931,60.382,60.725,12885198,0.0,0
2013-08-02,60.897,61.069,60.725,60.966,11615994,0.0,0
2013-08-05,61.377,61.618,61.275,61.48,15635842,0.0,0
2013-08-06,58.837,58.837,58.254,58.425,33564760,0.0,0
2013-08-07,58.116,58.357,57.739,57.739,19691510,0.0,0
2013-08-08,58.116,58.322,57.739,57.842,9624824,0.0,0
2013-08-09,58.082,58.219,57.876,58.185,6319695,0.0,0
2013-08-12,58.494,59.146,58.151,58.872,14656482,0.0,0
2013-08-13,58.837,59.455,58.7,59.146,13757209,0.0,0
2013-08-14,59.146,59.146,59.146,59.146,0,0.0,0
2013-08-15,58.872,59.695,58.872,59.249,14805013,0.0,0
2013-08-16,59.112,59.386,58.837,59.146,11183142,0.0,0
2013-08-19,59.009,59.181,58.803,58.975,5541047,0.0,0
2013-08-20,58.528,58.906,58.082,58.116,14313897,0.0,0
2013-08-21,58.48,58.48,57.372,57.892,19626330,0.775453,0
2013-08-22,57.164,58.03,57.164,57.892,10468420,0.0,0
2013-08-23,58.134,58.723,57.753,57.995,12519417,0.0,0
2013-08-26,58.342,58.654,58.099,58.273,4759772,0.0,0
2013-08-27,58.134,58.307,57.51,57.58,8722369,0.0,0
2013-08-28,57.025,57.164,56.61,56.818,17627379,0.0,0
2013-08-29,56.818,57.337,56.679,57.164,10106449,0.0,0
2013-08-30,57.303,57.441,56.748,56.818,10651459,0.0,0
2013-09-02,56.991,58.03,56.956,57.58,14686518,0.0,0
2013-09-03,57.822,58.203,57.684,58.099,12466717,0.0,0
2013-09-04,57.58,58.584,57.58,58.03,14254669,0.0,0
2013-09-05,58.55,59.485,58.48,59.208,34035793,0.0,0
2013-09-06,59.243,59.866,59.208,59.832,35945740,0.0,0
2013-09-09,59.762,60.039,59.173,59.347,13463737,0.0,0
2013-09-10,59.451,59.589,59.139,59.52,14367186,0.0,0
2013-09-11,59.589,59.728,59.173,59.277,11034815,0.0,0
2013-09-12,59.208,59.797,59.208,59.381,9232624,0.0,0
2013-09-13,59.277,59.797,59.277,59.554,13518128,0.0,0
2013-09-16,60.317,60.663,60.213,60.351,17555058,0.0,0
2013-09-17,60.178,60.247,59.658,59.728,9455286,0.0,0
2013-09-18,59.451,60.074,59.381,59.728,13483703,0.0,0
2013-09-19,60.698,60.975,60.525,60.94,27063635,0.0,0
2013-09-23,60.247,60.247,58.966,59.797,13908528,0.0,0
2013-09-24,59.312,59.589,59.173,59.416,11101882,0.0,0
2013-09-25,59.104,59.277,58.965,59.0,14136497,0.0,0
2013-09-26,59.035,59.416,58.862,59.035,9792371,0.0,0
2013-09-27,59.173,59.693,58.965,59.139,13711949,0.0,0
2013-09-30,58.411,58.619,58.273,58.446,14750402,0.0,0
2013-10-02,58.758,58.965,58.203,58.307,10987994,0.0,0
2013-10-03,58.377,58.654,58.273,58.446,8933993,0.0,0
2013-10-04,58.203,58.55,58.203,58.446,7320109,0.0,0
2013-10-07,58.55,58.55,57.926,58.03,9615783,0.0,0
2013-10-08,57.857,58.411,57.822,58.065,11163811,0.0,0
2013-10-09,57.58,57.995,57.545,57.718,12722590,0.0,0
2013-10-10,57.718,57.926,57.337,57.822,12045339,0.0,0
2013-10-11,58.688,58.827,58.411,58.55,10506811,0.0,0
2013-10-15,59.243,59.554,58.965,59.0,11394478,0.0,0
2013-10-16,58.965,59.0,58.55,58.827,7058518,0.0,0
2013-10-17,58.862,59.0,58.238,58.238,10963318,0.0,0
2013-10-18,58.896,58.931,58.48,58.792,10177879,0.0,0
2013-10-21,59.035,59.104,58.827,58.931,7708827,0.0,0
2013-10-22,59.347,59.416,59.139,59.243,9391831,0.0,0
2013-10-23,59.995,60.029,59.016,59.155,12243192,0.775237,0
2013-10-24,59.435,59.575,59.12,59.295,13667434,0.0,0
2013-10-25,59.785,59.785,59.26,59.4,13825715,0.0,0
2013-10-28,59.645,59.715,59.435,59.54,5629665,0.0,0
2013-10-29,59.68,59.855,59.54,59.61,7128226,0.0,0
2013-10-30,59.61,60.169,59.54,60.134,11105348,0.0,0
2013-10-31,59.47,59.994,59.47,59.75,8220429,0.0,0
2013-11-01,59.61,59.995,59.47,59.715,8616911,0.0,0
2013-11-04,59.785,59.925,59.4,59.505,8227740,0.0,0
2013-11-05,60.799,60.799,60.134,60.379,23865339,0.0,0
2013-11-06,60.834,60.834,60.449,60.554,14299290,0.0,0
2013-11-07,60.134,60.449,59.645,60.029,9797228,0.0,0
2013-11-08,59.715,60.099,59.505,59.715,6976862,0.0,0
2013-11-11,60.169,60.764,60.064,60.659,11029698,0.0,0
2013-11-12,60.414,60.589,59.925,60.134,6338853,0.0,0
2013-11-13,59.47,59.785,59.26,59.295,10826320,0.0,0
